date,GHI,Avg Zenith Angle [degrees],Avg Airmass,Avg Tower Dry Bulb Temp [deg C]
10/9/2019 16:00,158.7913,68.9329,2.8165,23.7225
10/9/2019 17:00,74.8298,79.4941,5.8141,17.5315
10/10/2019 8:00,24.3603,75.1048,3.9995,-7.4636
10/10/2019 9:00,81.6034,64.9786,2.3819,-7.6341
10/10/2019 10:00,161.7824,56.2848,1.8051,-7.267
10/10/2019 11:00,345.9559,49.8929,1.5518,-5.7273
10/10/2019 12:00,404.1936,46.807,1.4593,-4.579
10/10/2019 13:00,288.6046,47.6843,1.484,-5.2185
10/10/2019 14:00,182.3033,52.3247,1.6369,-5.4563
10/10/2019 15:00,122.8316,59.8418,1.9979,-5.3507
10/10/2019 16:00,147.1391,69.2555,2.8592,-5.1989
10/10/2019 17:00,63.4932,79.7967,6.0023,-5.2966
10/11/2019 8:00,254.1344,75.321,4.0594,-1.3487
10/11/2019 9:00,459.2942,65.226,2.4043,1.0875
10/11/2019 10:00,622.8772,56.5732,1.8188,2.2638
10/11/2019 11:00,733.4207,50.2268,1.5626,3.2532
10/11/2019 12:00,780.7191,47.1767,1.4694,5.422
10/11/2019 13:00,756.9666,48.0657,1.4949,7.2505
10/11/2019 14:00,672.3051,52.6934,1.6507,8.6399
10/11/2019 15:00,531.8404,60.1863,2.0189,9.5978
10/11/2019 16:00,350.9117,69.5759,2.9029,9.8588
10/11/2019 17:00,148.9686,80.0968,6.2019,8.7663
10/12/2019 8:00,238.557,75.538,4.1214,7.749
10/12/2019 9:00,436.8533,65.4741,2.4272,11.2913
10/12/2019 10:00,600.9901,56.8621,1.8328,13.169
10/12/2019 11:00,715.5169,50.5603,1.5736,15.2988
10/12/2019 12:00,763.3767,47.5452,1.4796,16.0898
10/12/2019 13:00,742.2364,48.4451,1.506,17.3232
10/12/2019 14:00,659.5587,53.0599,1.6647,17.827
10/12/2019 15:00,521.0975,60.5286,2.0403,17.827
10/12/2019 16:00,339.8924,69.8939,2.9478,18.1955
10/12/2019 17:00,140.5477,80.3943,6.4137,18.17
10/13/2019 8:00,237.3058,75.7557,4.1856,11.4405
10/13/2019 9:00,435.0469,65.723,2.4507,15.0103
10/13/2019 10:00,595.6864,57.1512,1.8471,16.7958
10/13/2019 11:00,703.851,50.8934,1.5848,18.1348
10/13/2019 12:00,752.7712,47.9123,1.4901,19.3103
10/13/2019 13:00,736.628,48.8224,1.5173,19.9182
10/13/2019 14:00,655.6874,53.424,1.6789,20.8643
10/13/2019 15:00,520.0897,60.8685,2.0621,21.104
10/13/2019 16:00,338.8707,70.2094,2.9938,20.7867
10/13/2019 17:00,137.9321,80.6889,6.6387,19.4995
10/14/2019 8:00,224.1634,75.9743,4.2522,11.829
10/14/2019 9:00,417.6677,65.9726,2.4748,16.9667
10/14/2019 10:00,576.8581,57.4407,1.8617,19.2028
10/14/2019 11:00,685.2259,51.2259,1.5961,20.1507
10/14/2019 12:00,730.9497,48.2778,1.5006,20.9745
10/14/2019 13:00,716.6241,49.1975,1.5288,21.6797
10/14/2019 14:00,648.7945,53.7857,1.6933,22.173
10/14/2019 15:00,278.0779,61.2058,2.0842,21.2405
10/14/2019 16:00,69.9664,70.5223,3.0409,19.5705
10/14/2019 17:00,96.773,80.9806,6.878,19.7905
10/15/2019 8:00,215.868,76.1935,4.3212,5.5423
10/15/2019 9:00,407.985,66.2228,2.4994,7.4189
10/15/2019 10:00,527.673,57.7304,1.8765,8.6391
10/15/2019 11:00,674.0499,51.5578,1.6077,10.2867
10/15/2019 12:00,715.2143,48.6418,1.5114,11.8635
10/15/2019 13:00,692.0331,49.5704,1.5404,13.0188
10/15/2019 14:00,613.165,54.1448,1.708,13.4508
10/15/2019 15:00,479.6383,61.5404,2.1067,14.0372
10/15/2019 16:00,303.9467,70.8324,3.0892,13.8537
10/15/2019 17:00,113.6999,81.2692,7.1329,12.7752
10/16/2019 8:00,147.8529,76.4134,4.3928,8.122
10/16/2019 9:00,416.706,66.4735,2.5247,14.9507
10/16/2019 10:00,535.8776,58.0201,1.8917,21.3003
10/16/2019 11:00,670.781,51.889,1.6195,22.222
10/16/2019 12:00,490.7627,49.004,1.5223,22.2248
10/16/2019 13:00,449.0931,49.9407,1.5521,22.5613
10/16/2019 14:00,517.566,54.5011,1.7228,23.8422
10/16/2019 15:00,519.0035,61.8722,2.1296,25.2907
10/16/2019 16:00,247.4002,71.1395,3.1387,24.5178
10/16/2019 17:00,113.8854,81.5545,7.4046,23.2643
10/17/2019 8:00,207.136,76.634,4.4672,16.6335
10/17/2019 9:00,270.2033,66.7248,2.5505,18.2957
10/17/2019 10:00,368.9138,58.3099,1.9071,19.8262
10/17/2019 11:00,404.6814,52.2194,1.6315,21.438
10/17/2019 12:00,665.3382,49.3644,1.5334,23.9142
10/17/2019 13:00,543.6167,50.3086,1.5641,23.6188
10/17/2019 14:00,538.721,54.8546,1.7379,24.2217
10/17/2019 15:00,271.8848,62.2011,2.1528,23.5113
10/17/2019 16:00,211.296,71.4437,3.1894,23.0238
10/17/2019 17:00,100.1934,81.8365,7.6947,21.0738
10/18/2019 8:00,166.8229,76.8552,4.5445,16.2552
10/18/2019 9:00,344.599,66.9766,2.577,16.1545
10/18/2019 10:00,481.956,58.5997,1.9228,16.337
10/18/2019 11:00,116.0778,52.5489,1.6436,13.3925
10/18/2019 12:00,269.4722,49.7229,1.5446,12.791
10/18/2019 13:00,323.3871,50.6738,1.5762,14.4367
10/18/2019 14:00,270.6515,55.2052,1.7531,14.6482
10/18/2019 15:00,388.6882,62.527,2.1764,14.456
10/18/2019 16:00,306.5255,71.7446,3.2412,14.133
10/18/2019 17:00,110.578,82.1149,8.0046,13.008
10/19/2019 8:00,205.6796,77.0769,4.6247,6.0793
10/19/2019 9:00,396.2073,67.2287,2.6042,9.8919
10/19/2019 10:00,554.6158,58.8893,1.9389,11.484
10/19/2019 11:00,664.6053,52.8773,1.656,12.2838
10/19/2019 12:00,711.469,50.0794,1.5561,13.9642
10/19/2019 13:00,693.2219,51.0362,1.5884,15.3442
10/19/2019 14:00,616.7274,55.5526,1.7685,16.302
10/19/2019 15:00,462.5297,62.8496,2.2004,16.1337
10/19/2019 16:00,291.3741,72.0423,3.2943,15.7702
10/19/2019 17:00,83.2899,82.3896,8.3363,13.886
10/20/2019 8:00,200.0827,77.2992,4.7082,2.544
10/20/2019 9:00,393.3487,67.4812,2.632,4.5474
10/20/2019 10:00,572.2101,59.1788,1.9552,5.1594
10/20/2019 11:00,417.4784,53.2047,1.6686,5.4767
10/20/2019 12:00,403.4715,50.4337,1.5676,5.4599
10/20/2019 13:00,293.4863,51.3958,1.6008,5.7506
10/20/2019 14:00,235.7949,55.8969,1.7842,6.044
10/20/2019 15:00,225.9324,63.1689,2.2247,6.8418
10/20/2019 16:00,335.2695,72.3365,3.3486,7.8331
10/20/2019 17:00,135.251,82.6604,8.6915,7.6117
10/21/2019 8:00,179.699,77.522,4.795,3.784
10/21/2019 9:00,351.171,67.734,2.6605,5.1004
10/21/2019 10:00,533.554,59.4679,1.9719,6.6156
10/21/2019 11:00,684.8704,53.5308,1.6813,7.5691
10/21/2019 12:00,737.363,50.7857,1.5793,8.1332
10/21/2019 13:00,686.5188,51.7524,1.6134,8.4835
10/21/2019 14:00,358.0411,56.2379,1.8,7.9725
10/21/2019 15:00,392.7826,63.4847,2.2493,7.9636
10/21/2019 16:00,263.2059,72.6271,3.4042,8.1362
10/21/2019 17:00,73.9479,82.9273,9.0723,6.4756
10/22/2019 8:00,193.3263,77.7452,4.8854,7.2568
10/22/2019 9:00,381.1272,67.987,2.6898,9.7808
10/22/2019 10:00,538.4093,59.7566,1.9889,11.8887
10/22/2019 11:00,647.2037,53.8555,1.6943,13.3023
10/22/2019 12:00,691.4509,51.1354,1.5912,14.5835
10/22/2019 13:00,581.8046,52.1058,1.6261,15.1923
10/22/2019 14:00,596.0047,56.5754,1.816,15.666
10/22/2019 15:00,614.0594,63.797,2.2743,15.9577
10/22/2019 16:00,386.9855,72.9141,3.4609,15.7298
10/22/2019 17:00,118.7037,83.19,9.4809,14.1157
10/23/2019 8:00,144.4459,77.9688,4.9796,2.4122
10/23/2019 9:00,381.5528,68.24,2.7197,4.8431
10/23/2019 10:00,532.8208,60.0448,2.0062,7.8882
10/23/2019 11:00,655.0018,54.1788,1.7075,8.8853
10/23/2019 12:00,721.203,51.4826,1.6033,9.967
10/23/2019 13:00,482.6959,52.456,1.639,9.5607
10/23/2019 14:00,114.8117,56.9093,1.8322,4.566
10/23/2019 15:00,49.3743,64.1056,2.2996,3.8631
10/23/2019 16:00,16.1757,73.1972,3.5189,2.1605
10/23/2019 17:00,3.9032,83.4485,9.9196,1.3225
10/24/2019 8:00,101.0831,78.1926,5.0777,-0.0875
10/24/2019 9:00,291.2434,68.4931,2.7504,3.1394
10/24/2019 10:00,557.3814,60.3323,2.0238,2.556
10/24/2019 11:00,654.9809,54.5005,1.7208,1.5572
10/24/2019 12:00,701.1365,51.8272,1.6154,2.2196
10/24/2019 13:00,690.2382,52.8029,1.652,2.7449
10/24/2019 14:00,592.2407,57.2396,1.8485,3.1434
10/24/2019 15:00,453.5879,64.4103,2.3252,3.2554
10/24/2019 16:00,273.678,73.4765,3.5781,3.1596
10/24/2019 17:00,82.6721,83.7025,10.391,1.9808
10/25/2019 8:00,183.8596,78.4167,5.18,6.9397
10/25/2019 9:00,368.3051,68.7461,2.7818,9.2262
10/25/2019 10:00,524.1038,60.6192,2.0417,10.7553
10/25/2019 11:00,628.5194,54.8206,1.7344,13.1945
10/25/2019 12:00,671.6413,52.1691,1.6278,12.7273
10/25/2019 13:00,655.9717,53.1463,1.6651,14.397
10/25/2019 14:00,577.2867,57.566,1.865,14.7952
10/25/2019 15:00,441.921,64.7112,2.3511,14.8978
10/25/2019 16:00,267.5163,73.7516,3.6385,15.1058
10/25/2019 17:00,78.7079,83.952,10.8975,13.8927
10/26/2019 8:00,232.3953,78.6409,5.2867,14.988
10/26/2019 9:00,369.9408,68.9989,2.814,15.2238
10/26/2019 10:00,229.0073,60.9052,2.06,14.5818
10/26/2019 11:00,499.356,55.1388,1.7481,15.8512
10/26/2019 12:00,671.6541,52.5081,1.6402,19.0023
10/26/2019 13:00,651.8906,53.4861,1.6783,20.3763
10/26/2019 14:00,573.5402,57.8885,1.8817,21.3302
10/26/2019 15:00,436.6813,65.008,2.3772,21.271
10/26/2019 16:00,262.333,74.0227,3.7001,21.4235
10/26/2019 17:00,75.2202,84.1968,11.4417,19.414
10/27/2019 8:00,43.4205,78.8652,5.398,-6.5762
10/27/2019 9:00,99.8035,69.2514,2.8469,-6.2474
10/27/2019 10:00,159.0966,61.1902,2.0785,-5.9625
10/27/2019 11:00,179.8337,55.455,1.762,-5.8333
10/27/2019 12:00,174.3155,52.8441,1.6528,-5.5829
10/27/2019 13:00,110.749,53.8223,1.6917,-5.5618
10/27/2019 14:00,80.9669,58.207,1.8985,-5.6756
10/27/2019 15:00,64.729,65.3006,2.4037,-5.556
10/27/2019 16:00,19.409,74.2895,3.7629,-5.7573
10/27/2019 17:00,6.1246,84.4367,12.0261,-5.7954
10/28/2019 8:00,45.3447,79.0894,5.5143,-8.9942
10/28/2019 9:00,124.7407,69.5036,2.8807,-7.393
10/28/2019 10:00,199.9506,61.4741,2.0974,-5.299
10/28/2019 11:00,417.2042,55.7692,1.7761,-6.381
10/28/2019 12:00,843.0358,53.177,1.6656,-4.7561
10/28/2019 13:00,865.3748,54.1546,1.7052,-4.485
10/28/2019 14:00,644.7104,58.5214,1.9154,-4.7274
10/28/2019 15:00,478.2718,65.589,2.4304,-3.6784
10/28/2019 16:00,278.9309,74.5519,3.8269,-3.6343
10/28/2019 17:00,72.7533,84.6718,12.6531,-4.9161
10/29/2019 8:00,86.0054,79.3136,5.6358,-10.9648
10/29/2019 9:00,210.4985,69.7553,2.9152,-11.2988
10/29/2019 10:00,305.3612,61.7568,2.1166,-11.4685
10/29/2019 11:00,382.2495,56.0812,1.7904,-11.5243
10/29/2019 12:00,434.8409,53.5067,1.6784,-11.528
10/29/2019 13:00,381.6241,54.4829,1.7188,-11.5975
10/29/2019 14:00,305.7693,58.8315,1.9325,-11.827
10/29/2019 15:00,125.6008,65.873,2.4574,-12.5345
10/29/2019 16:00,80.1039,74.8099,3.892,-12.857
10/29/2019 17:00,20.899,84.9018,13.3248,-13.3807
10/30/2019 8:00,63.9381,79.5374,5.7628,-15.0527
10/30/2019 9:00,239.7716,70.0064,2.9506,-12.3572
10/30/2019 10:00,433.5357,62.0382,2.1362,-9.4983
10/30/2019 11:00,633.1627,56.3908,1.8049,-10.1423
10/30/2019 12:00,683.2441,53.8331,1.6914,-6.1098
10/30/2019 13:00,663.3031,54.8073,1.7325,-3.939
10/30/2019 14:00,574.9486,59.1372,1.9497,-5.9317
10/30/2019 15:00,432.2056,66.1525,2.4845,-6.2991
10/30/2019 16:00,250.2953,75.0632,3.9583,-7.7232
10/30/2019 17:00,62.9733,85.1267,14.0431,-8.2406
10/31/2019 8:00,164.6987,79.761,5.8957,-0.8905
10/31/2019 9:00,353.7624,70.2567,2.9868,2.0989
10/31/2019 10:00,508.9434,62.3181,2.156,3.4109
10/31/2019 11:00,615.7928,56.698,1.8195,4.4443
10/31/2019 12:00,660.8092,54.156,1.7045,4.4054
10/31/2019 13:00,647.0747,55.1275,1.7463,6.1578
10/31/2019 14:00,568.1683,59.4384,1.967,8.0426
10/31/2019 15:00,173.1494,66.4274,2.5119,6.5547
10/31/2019 16:00,265.0638,75.312,4.0256,8.6691
10/31/2019 17:00,106.0791,85.3463,14.8092,8.1918
11/1/2019 8:00,67.8603,79.9842,6.0347,-1.2254
11/1/2019 9:00,339.8348,70.5063,3.0238,1.431
11/1/2019 10:00,488.6764,62.5965,2.1761,1.07
11/1/2019 11:00,620.3899,57.0026,1.8343,1.4598
11/1/2019 12:00,423.0976,54.4753,1.7178,0.7909
11/1/2019 13:00,457.1284,55.4434,1.7602,0.5066
11/1/2019 14:00,245.4863,59.7351,1.9843,0.5425
11/1/2019 15:00,84.2364,66.6976,2.5394,-0.2663
11/1/2019 16:00,76.7437,75.5559,4.0939,-0.4019
11/1/2019 17:00,21.9961,85.5783,15.9542,-0.6108
11/2/2019 8:00,156.588,80.2069,6.1803,3.5039
11/2/2019 9:00,344.66,70.7549,3.0617,4.2851
11/2/2019 10:00,570.2102,62.8732,2.1966,8.3967
11/2/2019 11:00,478.8077,57.3045,1.8493,10.8583
11/2/2019 12:00,450.5641,54.791,1.7311,10.5098
11/2/2019 13:00,820.3017,55.7549,1.7742,13.1198
11/2/2019 14:00,669.8322,60.027,2.0018,10.4279
11/2/2019 15:00,407.7317,66.963,2.5671,7.2886
11/2/2019 16:00,233.9709,75.795,4.1633,6.8239
11/2/2019 17:00,52.8685,85.797,16.9953,5.3131
11/3/2019 8:00,149.1245,80.429,6.3329,8.5811
11/3/2019 9:00,315.2598,71.0025,3.1004,10.8787
11/3/2019 10:00,359.9177,63.148,2.2173,12.5252
11/3/2019 11:00,567.3449,57.6036,1.8644,13.8592
11/3/2019 12:00,657.0889,55.1028,1.7445,15.2745
11/3/2019 13:00,428.4515,56.0619,1.7882,14.2817
11/3/2019 14:00,412.2605,60.3142,2.0193,13.8367
11/3/2019 15:00,230.4071,67.2235,2.595,13.1913
11/3/2019 16:00,238.6618,76.0291,4.2336,13.4597
11/3/2019 17:00,71.2747,86.0109,18.0713,12.4007
11/4/2019 8:00,97.1342,80.6504,6.4929,0.6539
11/4/2019 9:00,274.4699,71.249,3.14,3.5199
11/4/2019 10:00,198.9337,63.4209,2.2384,4.5985
11/4/2019 11:00,386.781,57.8997,1.8797,5.6536
11/4/2019 12:00,630.5699,55.4106,1.758,7.5565
11/4/2019 13:00,636.6005,56.3642,1.8023,8.1416
11/4/2019 14:00,528.5717,60.5964,2.0369,8.8592
11/4/2019 15:00,354.5245,67.4789,2.6229,8.5195
11/4/2019 16:00,219.8791,76.2581,4.3047,7.1473
11/4/2019 17:00,43.8248,86.2199,19.1565,5.2009
11/5/2019 8:00,138.3375,80.871,6.6608,3.8163
11/5/2019 9:00,292.7867,71.4942,3.1806,5.3073
11/5/2019 10:00,469.489,63.6918,2.2597,7.5206
11/5/2019 11:00,569.3241,58.1928,1.8951,9.0092
11/5/2019 12:00,610.5394,55.7144,1.7716,10.6032
11/5/2019 13:00,589.6571,56.6619,1.8164,12.0945
11/5/2019 14:00,504.9874,60.8735,2.0544,13.2857
11/5/2019 15:00,366.0091,67.7293,2.6509,13.6937
11/5/2019 16:00,197.9105,76.482,4.3767,13.2172
11/5/2019 17:00,41.2381,86.4238,20.2209,12.2525
11/6/2019 8:00,121.1991,81.0908,6.8372,8.7261
11/6/2019 9:00,321.5642,71.7381,3.222,12.4743
11/6/2019 10:00,510.1137,63.9605,2.2813,14.836
11/6/2019 11:00,592.2902,58.4826,1.9106,15.5058
11/6/2019 12:00,581.861,56.0141,1.7852,11.1152
11/6/2019 13:00,577.1773,56.9547,1.8306,7.3547
11/6/2019 14:00,99.3029,61.1456,2.0721,2.6294
11/6/2019 15:00,29.4561,67.9744,2.679,-0.1332
11/6/2019 16:00,9.8465,76.7005,4.4493,-0.7857
11/6/2019 17:00,1.6123,86.6226,20.1669,-0.9446
11/7/2019 8:00,59.0057,81.3096,7.0225,-2.0189
11/7/2019 9:00,233.26,71.9806,3.2643,-0.1918
11/7/2019 10:00,470.3506,64.2269,2.3032,1.4241
11/7/2019 11:00,565.3134,58.7692,1.9263,3.7528
11/7/2019 12:00,608.9722,56.3094,1.7989,6.2519
11/7/2019 13:00,586.8379,57.2426,1.8448,7.2872
11/7/2019 14:00,504.0748,61.4124,2.0897,8.3872
11/7/2019 15:00,366.2028,68.2141,2.707,9.3765
11/7/2019 16:00,193.3743,76.9137,4.5226,8.3798
11/7/2019 17:00,36.3007,86.8162,20.0895,6.757
11/8/2019 8:00,130.3159,81.5274,7.2174,11.0558
11/8/2019 9:00,311.4248,72.2215,3.3075,13.9797
11/8/2019 10:00,465.325,64.491,2.3254,15.8398
11/8/2019 11:00,562.6582,59.0524,1.9421,17.6805
11/8/2019 12:00,603.4607,56.6004,1.8127,18.6242
11/8/2019 13:00,587.9641,57.5254,1.859,19.5565
11/8/2019 14:00,509.1012,61.6738,2.1072,19.8352
11/8/2019 15:00,377.5828,68.4485,2.7351,18.9032
11/8/2019 16:00,206.2407,77.1215,4.5964,18.0028
11/8/2019 17:00,38.2828,87.0045,19.9884,16.168
11/9/2019 8:00,131.9143,81.7441,7.4226,15.6417
11/9/2019 9:00,298.595,72.4608,3.3516,17.626
11/9/2019 10:00,462.1522,64.7525,2.3479,20.1978
11/9/2019 11:00,567.9405,59.332,1.9579,22.243
11/9/2019 12:00,608.8481,56.8869,1.8264,23.6883
11/9/2019 13:00,589.6447,57.8031,1.8732,24.0698
11/9/2019 14:00,511.494,61.9298,2.1248,23.666
11/9/2019 15:00,380.5593,68.6773,2.7631,23.2272
11/9/2019 16:00,208.7199,77.3237,4.6707,21.9832
11/9/2019 17:00,37.227,87.1875,19.863,19.6345
11/10/2019 8:00,139.4333,81.9595,7.6387,9.5483
11/10/2019 9:00,342.368,72.6984,3.3967,13.5515
11/10/2019 10:00,492.9894,65.0115,2.3706,17.6417
11/10/2019 11:00,585.4385,59.608,1.9739,18.0888
11/10/2019 12:00,629.5116,57.1687,1.8403,18.4517
11/10/2019 13:00,602.7439,58.0755,1.8874,18.9218
11/10/2019 14:00,568.6567,62.1802,2.1423,19.0768
11/10/2019 15:00,307.9589,68.9005,2.7909,18.2202
11/10/2019 16:00,97.9584,77.5202,4.7452,15.9052
11/10/2019 17:00,30.9522,87.3651,19.713,14.3163
11/11/2019 8:00,35.3026,82.1737,7.8666,-10.8415
11/11/2019 9:00,84.0595,72.9342,3.4427,-10.9867
11/11/2019 10:00,189.9426,65.2678,2.3935,-10.564
11/11/2019 11:00,277.5409,59.8803,1.99,-8.928
11/11/2019 12:00,533.0656,57.4459,1.8541,-7.9832
11/11/2019 13:00,377.8911,58.3425,1.9015,-7.7432
11/11/2019 14:00,404.517,62.425,2.1597,-6.8557
11/11/2019 15:00,366.627,69.1179,2.8187,-5.1665
11/11/2019 16:00,194.4542,77.7111,4.8199,-3.9921
11/11/2019 17:00,33.246,87.5371,19.5378,-4.5916
11/12/2019 8:00,122.933,82.3864,8.107,0.53
11/12/2019 9:00,305.3123,73.168,3.4897,3.8197
11/12/2019 10:00,457.9798,65.5212,2.4167,7.7243
11/12/2019 11:00,557.5036,60.1487,2.0061,11.5045
11/12/2019 12:00,598.4513,57.7182,1.868,13.2643
11/12/2019 13:00,577.5337,58.6041,1.9157,15.2815
11/12/2019 14:00,500.1894,62.6641,2.177,16.7962
11/12/2019 15:00,346.2868,69.3296,2.8463,17.1162
11/12/2019 16:00,199.5105,77.8961,4.8946,16.467
11/12/2019 17:00,31.9969,87.7036,20.4146,13.4278
11/13/2019 8:00,105.2916,82.5976,8.3609,10.665
11/13/2019 9:00,124.9317,73.3999,3.5376,10.873
11/13/2019 10:00,200.9113,65.7718,2.4402,11.0197
11/13/2019 11:00,238.462,60.4132,2.0223,11.1703
11/13/2019 12:00,185.4728,57.9857,1.8818,11.1625
11/13/2019 13:00,412.6661,58.8602,1.9297,12.4807
11/13/2019 14:00,476.9426,62.8973,2.1942,11.959
11/13/2019 15:00,346.5291,69.5354,2.8736,11.842
11/13/2019 16:00,180.0405,78.0752,4.9692,10.9018
11/13/2019 17:00,28.3973,87.8644,20.1915,7.9653
11/14/2019 8:00,103.5592,82.8073,8.6292,1.5353
11/14/2019 9:00,269.8183,73.6296,3.5864,4.6069
11/14/2019 10:00,425.457,66.0193,2.4638,6.6729
11/14/2019 11:00,528.84,60.6736,2.0386,7.6998
11/14/2019 12:00,575.4861,58.2482,1.8956,9.5208
11/14/2019 13:00,558.6149,59.1106,1.9437,10.5273
11/14/2019 14:00,468.9552,63.1246,2.2113,11.2355
11/14/2019 15:00,235.2023,69.7352,2.9008,10.7313
11/14/2019 16:00,123.8514,78.2485,5.0435,10.7545
11/14/2019 17:00,30.837,88.0195,19.9415,9.5615
11/15/2019 8:00,41.5465,83.0153,8.913,9.6958
11/15/2019 9:00,150.4674,73.8571,3.6362,11.5848
11/15/2019 10:00,241.5712,66.2637,2.4877,13.6482
11/15/2019 11:00,343.7149,60.9298,2.0549,16.7717
11/15/2019 12:00,341.6595,58.5055,1.9094,16.3753
11/15/2019 13:00,544.4076,59.3553,1.9576,19.162
11/15/2019 14:00,465.5873,63.3459,2.2282,19.8097
11/15/2019 15:00,315.7226,69.9289,2.9276,19.575
11/15/2019 16:00,100.0273,78.4156,5.1173,17.466
11/15/2019 17:00,33.5007,88.1603,19.5061,15.8243
11/16/2019 8:00,38.0466,83.2215,9.2134,9.4797
11/16/2019 9:00,198.359,74.0823,3.687,11.9755
11/16/2019 10:00,215.6217,66.5049,2.5117,13.4
11/16/2019 11:00,431.8387,61.1818,2.0712,14.7233
11/16/2019 12:00,449.31,58.7577,1.9232,15.5402
11/16/2019 13:00,316.2612,59.5942,1.9714,14.7455
11/16/2019 14:00,392.5967,63.5611,2.2449,15.672
11/16/2019 15:00,121.0933,70.1165,2.954,14.5075
11/16/2019 16:00,96.6304,78.5767,5.1906,12.3957
11/16/2019 17:00,16.4168,88.3039,19.2022,11.108
11/17/2019 8:00,93.6049,83.4258,9.5316,1.9452
11/17/2019 9:00,256.9589,74.3051,3.7387,4.6394
11/17/2019 10:00,409.0406,66.7428,2.5359,7.0992
11/17/2019 11:00,510.2224,61.4295,2.0876,8.4679
11/17/2019 12:00,519.6691,59.0045,1.9369,10.9375
11/17/2019 13:00,383.3259,59.8272,1.9851,11.3777
11/17/2019 14:00,462.6184,63.7702,2.2614,14.0472
11/17/2019 15:00,289.1324,70.2979,2.9801,14.2593
11/17/2019 16:00,120.4621,78.7316,5.263,13.6903
11/17/2019 17:00,26.972,88.4415,19.9489,13.2385
11/18/2019 8:00,92.4911,83.6281,9.8688,12.9488
11/18/2019 9:00,262.1333,74.5254,3.7913,14.2108
11/18/2019 10:00,413.2752,66.9772,2.5603,15.4472
11/18/2019 11:00,515.3806,61.6726,2.1039,16.5738
11/18/2019 12:00,558.9131,59.246,1.9505,17.2807
11/18/2019 13:00,542.5338,60.0542,1.9986,18.6727
11/18/2019 14:00,411.4852,63.973,2.2777,19.0738
11/18/2019 15:00,175.6537,70.473,3.0057,17.4978
11/18/2019 16:00,66.9439,78.8803,5.3344,16.6297
11/18/2019 17:00,21.7257,88.5731,19.5938,15.638
11/19/2019 8:00,97.5926,83.8283,10.2264,6.3964
11/19/2019 9:00,339.2609,74.743,3.8448,10.0979
11/19/2019 10:00,333.5855,67.2081,2.5848,12.8465
11/19/2019 11:00,297.5304,61.9112,2.1202,13.8658
11/19/2019 12:00,382.9162,59.482,1.964,15.028
11/19/2019 13:00,283.7764,60.275,2.012,15.2398
11/19/2019 14:00,231.0753,64.1694,2.2937,15.571
11/19/2019 15:00,106.6574,70.6418,3.0308,15.2663
11/19/2019 16:00,67.0365,79.0227,5.4046,14.1437
11/19/2019 17:00,33.7131,88.6903,19.0505,14.0352
11/20/2019 8:00,37.1641,84.0263,10.6057,9.6773
11/20/2019 9:00,91.2289,74.958,3.8993,9.1502
11/20/2019 10:00,196.3279,67.4354,2.6094,10.353
11/20/2019 11:00,359.5247,62.1451,2.1365,10.079
11/20/2019 12:00,304.9516,59.7123,1.9774,9.9222
11/20/2019 13:00,218.847,60.4897,2.0252,8.8912
11/20/2019 14:00,85.8916,64.3594,2.3094,8.0761
11/20/2019 15:00,24.6261,70.8041,3.0553,6.6824
11/20/2019 16:00,12.0454,79.1587,5.4733,3.439
11/20/2019 17:00,1.3624,88.8099,19.7159,0.5227
11/21/2019 8:00,6.8243,84.222,11.0082,-4.0127
11/21/2019 9:00,20.3287,75.1701,3.9546,-4.1006
11/21/2019 10:00,34.8736,67.6588,2.6342,-3.9429
11/21/2019 11:00,38.389,62.3742,2.1527,-3.8956
11/21/2019 12:00,48.5156,59.937,1.9907,-3.8434
11/21/2019 13:00,133.1574,60.6981,2.0382,-3.2871
11/21/2019 14:00,92.4521,64.5429,2.3248,-3.0157
11/21/2019 15:00,55.376,70.9599,3.0793,-3.327
11/21/2019 16:00,22.014,79.2884,5.5405,-3.4464
11/21/2019 17:00,2.7695,88.9234,19.2781,-3.5997
11/22/2019 8:00,13.3155,84.4152,11.4353,-3.6391
11/22/2019 9:00,70.2936,75.3792,4.0108,-2.7275
11/22/2019 10:00,158.6943,67.8784,2.659,-0.9344
11/22/2019 11:00,178.3979,62.5984,2.1689,-0.5835
11/22/2019 12:00,239.9228,60.1559,2.0038,0.2046
11/22/2019 13:00,284.553,60.9002,2.051,0.4705
11/22/2019 14:00,398.6418,64.7199,2.3399,2.5057
11/22/2019 15:00,324.7167,71.1091,3.1026,2.0636
11/22/2019 16:00,191.9286,79.4116,5.6057,3.1944
11/22/2019 17:00,18.2825,89.0224,19.7267,-0.3537
11/23/2019 8:00,80.3564,84.6058,11.8884,4.9476
11/23/2019 9:00,249.9544,75.5853,4.0679,6.5393
11/23/2019 10:00,399.1165,68.0939,2.6838,8.5576
11/23/2019 11:00,506.2855,62.8176,2.1849,10.7272
11/23/2019 12:00,552.7722,60.3689,2.0168,12.7225
11/23/2019 13:00,538.5727,61.0958,2.0636,11.6953
11/23/2019 14:00,463.5982,64.8902,2.3546,13.2012
11/23/2019 15:00,334.413,71.2518,3.1252,14.412
11/23/2019 16:00,171.974,79.5283,5.6689,13.7262
11/23/2019 17:00,18.8259,89.1237,19.2367,11.6068
11/24/2019 8:00,54.5102,84.7936,12.369,9.8346
11/24/2019 9:00,78.3671,75.7881,4.1257,10.6798
